order_details_id,order_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales
5687,CA-2018-101945,115,3,0.2,3,0.24,11
5688,CA-2018-101959,1476,1,0,4,0.45,8
5689,CA-2018-101959,1316,2,0,5,0.48,10
5690,CA-2018-102099,1142,3,0,2,0.27,7
5691,CA-2018-102099,1796,2,0,6,0.48,13
5692,CA-2018-102099,1817,5,0,16,0.48,32
5693,CA-2018-102155,1524,2,0,6,0.46,14
5694,CA-2018-102155,1498,2,0,94,0.26,360
5695,CA-2018-102197,1669,3,0,17,0.49,34
5696,CA-2018-102197,700,3,0.2,18,0.35,50
5697,CA-2018-102197,1700,5,0,137,0.49,280
5698,CA-2018-102204,971,2,0.2,0,0.13,3
5699,CA-2018-102204,377,4,0.45,-458,-0.49,933
5700,CA-2018-102204,828,5,0.2,0,0.0,2804
5701,CA-2018-102218,230,2,0.2,4,0.34,12
5702,CA-2018-102267,326,2,0.2,1,0.35,2
5703,CA-2018-102309,1830,2,0,6,0.48,13
5704,CA-2018-102309,1097,5,0,64,0.32,200
5705,CA-2018-102337,1232,2,0.2,6,0.13,48
5706,CA-2018-102337,284,4,0.2,-39,-0.24,165
5707,CA-2018-102337,768,7,0.3,-87,-0.19,470
5708,CA-2018-102379,138,1,0.2,-8,-0.2,40
5709,CA-2018-102379,1238,5,0,45,0.25,180
5710,CA-2018-102379,1210,9,0.2,43,0.04,1159
5711,CA-2018-102407,1128,2,0,3,0.25,11
5712,CA-2018-102407,793,1,0,68,0.36,189
5713,CA-2018-102407,310,9,0.2,22,0.03,896
5714,CA-2018-102414,240,2,0.7,-3,-0.67,5
5715,CA-2018-102414,1599,3,0.2,6,0.36,16
5716,CA-2018-102414,1001,1,0.2,3,0.09,30
5717,CA-2018-102519,874,1,0,19,0.41,47
5718,CA-2018-102519,1081,9,0,56,0.39,144
5719,CA-2018-102554,1215,2,0,1,0.29,4
5720,CA-2018-102610,1519,2,0.7,-3,-0.83,4
5721,CA-2018-102610,189,2,0.2,2,0.35,5
5722,CA-2018-102610,1020,3,0.2,16,0.16,96
5723,CA-2018-102610,933,9,0.2,-32,-0.23,144
5724,CA-2018-102659,690,5,0,27,0.49,55
5725,CA-2018-102729,1110,2,0.2,6,0.1,56
5726,CA-2018-102736,1825,3,0.2,5,0.35,16
5727,CA-2018-102736,1102,5,0.2,7,0.1,72
5728,CA-2018-102736,1068,4,0.2,-1,-0.01,90
5729,CA-2018-102750,426,3,0.2,-99,-0.08,1322
5730,CA-2018-102771,1488,5,0,22,0.26,85
5731,CA-2018-102820,342,7,0.2,52,0.13,420
5732,CA-2018-102834,1031,2,0,70,0.35,200
5733,CA-2018-102925,264,1,0.2,4,0.33,11
5734,CA-2018-102925,1805,2,0,6,0.48,13
5735,CA-2018-102925,138,2,0,4,0.04,100
5736,CA-2018-102925,416,5,0,39,0.38,101
5737,CA-2018-102925,539,2,0,53,0.48,111
5738,CA-2018-102925,791,2,0.1,24,0.19,128
5739,CA-2018-102925,702,6,0.2,56,0.34,165
5740,CA-2018-102925,279,2,0.4,-67,-0.4,167
5741,CA-2018-102946,1585,3,0.2,26,0.34,76
5742,CA-2018-102967,1545,5,0,18,0.26,67
5743,CA-2018-102974,1145,3,0,5,0.29,17
5744,CA-2018-102974,349,2,0,6,0.26,23
5745,CA-2018-102974,1094,5,0,31,0.21,150
5746,CA-2018-103009,1760,5,0,12,0.45,26
5747,CA-2018-103065,1305,2,0.2,1,0.25,4
5748,CA-2018-103065,1666,2,0.2,-1,-0.16,5
5749,CA-2018-103065,1347,1,0.2,3,0.38,7
5750,CA-2018-103065,500,4,0.2,6,0.14,44
5751,CA-2018-103156,1220,9,0.2,7,0.3,24
5752,CA-2018-103212,231,3,0,5,0.47,11
5753,CA-2018-103212,1837,4,0,12,0.48,26
5754,CA-2018-103212,370,4,0,346,0.23,1505
5755,CA-2018-103352,126,3,0,2,0.29,7
5756,CA-2018-103352,244,6,0.2,36,0.34,107
5757,CA-2018-103380,1161,2,0,1,0.26,6
5758,CA-2018-103380,64,1,0,2,0.26,9
5759,CA-2018-103380,115,2,0,4,0.39,9
5760,CA-2018-103380,583,2,0,15,0.27,57
5761,CA-2018-103380,1100,3,0.2,49,0.07,660
5762,CA-2018-103415,1562,2,0.6,-14,-1.05,14
5763,CA-2018-103443,722,3,0.2,8,0.34,25
5764,CA-2018-103443,507,2,0,27,0.22,124
5765,CA-2018-103443,1388,2,0,42,0.25,167
5766,CA-2018-103478,263,4,0.8,-5,-1.6,3
5767,CA-2018-103478,422,7,0.8,-165,-1.75,94
5768,CA-2018-103499,1209,2,0.2,-24,-0.11,210
5769,CA-2018-103506,233,4,0,20,0.48,41
5770,CA-2018-103520,1690,2,0.2,3,0.36,9
5771,CA-2018-103611,577,2,0,3,0.36,8
5772,CA-2018-103765,815,1,0.8,-25,-1.8,14
5773,CA-2018-103877,682,3,0,757,0.48,1578
5774,CA-2018-103968,1534,9,0,107,0.17,630
5775,CA-2018-104003,1199,2,0.15,-14,-0.05,308
5776,CA-2018-104010,671,5,0,15,0.28,55
5777,CA-2018-104024,1138,7,0.2,1,0.08,9
5778,CA-2018-104066,1002,7,0,68,0.33,205
5779,CA-2018-104080,1138,2,0,1,0.26,3
5780,CA-2018-104080,782,5,0.2,64,0.38,171
5781,CA-2018-104108,1048,5,0.2,2,0.18,12
5782,CA-2018-104136,1684,1,0,20,0.49,41
5783,CA-2018-104136,1734,10,0,91,0.48,190
5784,CA-2018-104220,535,1,0,3,0.45,8
5785,CA-2018-104220,408,2,0,9,0.5,18
5786,CA-2018-104220,692,5,0,16,0.5,32
5787,CA-2018-104220,394,7,0,15,0.42,35
5788,CA-2018-104220,355,2,0,11,0.27,40
5789,CA-2018-104220,157,3,0,52,0.25,207
5790,CA-2018-104318,638,2,0.2,2,0.11,21
5791,CA-2018-104381,44,4,0.2,10,0.31,33
5792,CA-2018-104388,137,4,0,22,0.28,80
5793,CA-2018-104577,1571,5,0,42,0.48,88
5794,CA-2018-104619,64,3,0,7,0.26,26
5795,CA-2018-104619,945,3,0.2,8,0.08,110
5796,CA-2018-104619,895,2,0.2,90,0.33,277
5797,CA-2018-104640,34,2,0,125,0.29,431
5798,CA-2018-104640,650,3,0.2,314,0.34,931
5799,CA-2018-104647,131,6,0,17,0.45,37
5800,CA-2018-104731,1352,5,0,4,0.44,9
5801,CA-2018-104731,410,3,0,7,0.48,15
5802,CA-2018-104731,1167,6,0,6,0.29,20
5803,CA-2018-104731,308,6,0,30,0.29,102
5804,CA-2018-104731,1308,2,0,12,0.05,232
5805,CA-2018-104731,1178,4,0,68,0.25,272
5806,CA-2018-104731,390,3,0,70,0.23,303
5807,CA-2018-104745,1725,5,0.2,9,0.36,26
5808,CA-2018-104745,665,3,0.2,5,0.09,53
5809,CA-2018-104801,1125,3,0,2,0.27,7
5810,CA-2018-104801,1542,1,0,22,0.2,108
5811,CA-2018-104801,1330,4,0,344,0.43,800
5812,CA-2018-104822,185,5,0,12,0.49,25
5813,CA-2018-104850,773,4,0.2,-25,-0.09,291
5814,CA-2018-104864,900,8,0.7,-16,-0.8,20
5815,CA-2018-104864,1826,4,0.2,7,0.35,21
5816,CA-2018-104864,1815,8,0.2,15,0.35,41
5817,CA-2018-104864,1552,5,0.2,-19,-0.24,81
5818,CA-2018-104864,40,4,0.2,49,0.13,389
5819,CA-2018-104885,1501,7,0,27,0.47,58
5820,CA-2018-104885,1156,3,0,15,0.26,60
5821,CA-2018-104885,538,6,0,33,0.49,68
5822,CA-2018-104885,382,2,0,102,0.23,442
5823,CA-2018-104906,1696,3,0,9,0.49,18
5824,CA-2018-104913,306,5,0,37,0.49,75
5825,CA-2018-104927,412,5,0.8,-10,-1.55,6
5826,CA-2018-104927,1726,5,0.2,9,0.35,26
5827,CA-2018-104927,1677,5,0.2,27,0.35,76
5828,CA-2018-105053,1633,3,0.2,6,0.36,17
5829,CA-2018-105074,1479,3,0.2,7,0.31,22
5830,CA-2018-105130,1148,4,0,3,0.27,12
5831,CA-2018-105130,407,2,0.2,15,0.36,41
5832,CA-2018-105144,122,2,0.2,9,0.38,24
5833,CA-2018-105193,1125,5,0,3,0.27,11
5834,CA-2018-105214,1660,2,0,9,0.47,19
5835,CA-2018-105214,842,7,0.2,91,0.08,1213
5836,CA-2018-105235,570,3,0,6,0.29,21
5837,CA-2018-105235,1449,2,0,18,0.31,59
5838,CA-2018-105235,611,5,0,69,0.27,255
5839,CA-2018-105326,1806,4,0,12,0.48,26
5840,CA-2018-105333,934,4,0,2,0.02,84
5841,CA-2018-105333,648,3,0,5,0.02,269
5842,CA-2018-105333,1234,3,0,164,0.3,546
5843,CA-2018-105410,69,6,0.2,7,0.34,20
5844,CA-2018-105410,1017,2,0,11,0.11,100
5845,CA-2018-105410,1032,4,0,86,0.43,200
5846,CA-2018-105410,943,6,0.2,-132,-0.2,658
5847,CA-2018-105445,1507,3,0.2,3,0.33,9
5848,CA-2018-105480,1832,1,0,3,0.48,6
5849,CA-2018-105480,1647,1,0.2,2,0.34,7
5850,CA-2018-105487,961,2,0,6,0.18,36
5851,CA-2018-105487,1552,2,0,0,0.01,41
5852,CA-2018-105487,518,1,0.2,12,0.11,103
5853,CA-2018-105487,1015,4,0,115,0.48,240
5854,CA-2018-105543,637,1,0,8,0.24,33
5855,CA-2018-105620,552,3,0.2,6,0.28,21
5856,CA-2018-105620,986,2,0.5,-7,-0.06,120
5857,CA-2018-105669,1630,5,0.8,-10,-1.75,6
5858,CA-2018-105669,1170,3,0.2,3,0.33,10
5859,CA-2018-105669,773,5,0.3,-77,-0.24,318
5860,CA-2018-105669,1298,6,0.2,88,0.06,1416
5861,CA-2018-105809,622,1,0,7,0.33,22
5862,CA-2018-105809,1022,2,0.2,19,0.09,216
5863,CA-2018-105823,833,2,0,146,0.3,488
5864,CA-2018-105851,1050,2,0.2,-300,-0.23,1332
5865,CA-2018-105886,485,2,0,9,0.45,19
5866,CA-2018-105914,1261,5,0.2,42,0.38,112
5867,CA-2018-105914,1553,7,0,205,0.13,1575
5868,CA-2018-105921,429,3,0.2,5,0.01,418
5869,CA-2018-105991,242,8,0.7,-7,-0.77,10
5870,CA-2018-105991,1346,9,0.2,7,0.35,21
5871,CA-2018-105991,309,3,0.7,-153,-1.7,90
5872,CA-2018-106033,1236,4,0,26,0.3,88
5873,CA-2018-106047,1658,1,0.2,1,0.31,4
5874,CA-2018-106068,47,3,0.8,-15,-1.55,10
5875,CA-2018-106068,113,1,0.2,1,0.09,14
5876,CA-2018-106068,1615,1,0.2,-2,-0.04,55
5877,CA-2018-106068,417,4,0.2,-58,-0.23,259
5878,CA-2018-106103,913,4,0,54,0.41,133
5879,CA-2018-106180,1160,3,0,2,0.27,9
5880,CA-2018-106180,472,3,0,5,0.47,11
5881,CA-2018-106180,1704,3,0,69,0.48,144
5882,CA-2018-106355,1132,4,0,3,0.26,11
5883,CA-2018-106432,1459,2,0.8,-4,-1.7,2
5884,CA-2018-106432,1370,3,0.32,-92,-0.28,328
5885,CA-2018-106537,1803,4,0.2,7,0.35,21
5886,CA-2018-106691,1850,2,0.8,-2,-1.55,1
5887,CA-2018-106747,1042,1,0,27,0.26,102
5888,CA-2018-106782,1558,1,0,19,0.05,375
5889,CA-2018-106824,371,3,0,0,0.02,6
5890,CA-2018-106831,412,2,0.7,-3,-0.7,4
5891,CA-2018-106831,1718,6,0.2,10,0.36,28
5892,CA-2018-106831,1248,4,0.4,-34,-0.22,158
5893,CA-2018-106852,1167,2,0.2,1,0.11,5
5894,CA-2018-106852,1806,6,0.2,11,0.35,31
5895,CA-2018-106859,1836,7,0,22,0.48,45
5896,CA-2018-106859,1456,8,0,25,0.28,91
5897,CA-2018-106859,1229,8,0.2,49,0.35,141
5898,CA-2018-106859,1030,5,0,88,0.41,215
5899,CA-2018-106859,1675,6,0,138,0.48,288
5900,CA-2018-106943,24,2,0.2,3,0.35,9
5901,CA-2018-106964,696,2,0.2,4,0.36,12
5902,CA-2018-107125,547,3,0,6,0.32,19
5903,CA-2018-107125,1310,7,0.2,41,0.35,117
5904,CA-2018-107132,83,5,0,8,0.29,28
5905,CA-2018-107132,1791,3,0,32,0.46,69
5906,CA-2018-107132,704,2,0.2,37,0.36,102
5907,CA-2018-107132,866,4,0,214,0.3,714
5908,CA-2018-107167,15,8,0.2,84,0.06,1348
5909,CA-2018-107174,1406,3,0,33,0.3,109
5910,CA-2018-107174,818,2,0.2,-73,-0.16,450
5911,CA-2018-107174,827,7,0,367,0.18,2037
5912,CA-2018-107209,771,4,0.2,12,0.06,195
5913,CA-2018-107244,394,4,0,8,0.42,20
5914,CA-2018-107265,538,3,0,50,0.47,106
5915,CA-2018-107293,1149,1,0,1,0.26,3
5916,CA-2018-107314,468,3,0,10,0.37,26
5917,CA-2018-107321,67,3,0.2,2,0.33,7
5918,CA-2018-107321,34,4,0.2,78,0.11,689
5919,CA-2018-107342,1656,4,0,13,0.47,28
5920,CA-2018-107461,902,6,0,11,0.47,24
5921,CA-2018-107503,997,4,0.2,9,0.18,49
5922,CA-2018-107517,733,5,0.2,42,0.11,371
5923,CA-2018-107517,1425,5,0,459,0.28,1641
5924,CA-2018-107552,1717,1,0,3,0.48,7
5925,CA-2018-107629,1003,3,0.2,-5,-0.13,39
5926,CA-2018-107629,874,3,0.6,-27,-0.48,56
5927,CA-2018-107629,1319,6,0.2,25,0.26,95
5928,CA-2018-107629,1368,6,0.6,-293,-1.1,266
5929,CA-2018-107713,234,3,0,82,0.47,174
5930,CA-2018-107720,501,3,0,12,0.26,46
5931,CA-2018-107727,538,3,0.2,10,0.34,29
5932,CA-2018-107748,1830,2,0,6,0.48,13
5933,CA-2018-107748,941,4,0.2,35,0.36,96
5934,CA-2018-107797,1797,8,0.2,15,0.35,41
5935,CA-2018-107825,730,2,0,3,0.47,6
5936,CA-2018-107825,195,2,0,3,0.47,7
5937,CA-2018-107825,462,1,0,11,0.28,38
5938,CA-2018-107825,502,6,0,25,0.27,93
5939,CA-2018-107832,712,1,0.7,-6,-0.8,7
5940,CA-2018-107853,1804,2,0,6,0.48,13
5941,CA-2018-107874,878,1,0,11,0.41,27
5942,CA-2018-107909,1019,1,0,7,0.34,20
5943,CA-2018-107909,259,5,0.2,8,0.35,23
5944,CA-2018-107958,1641,4,0.8,-8,-1.55,5
5945,CA-2018-107958,1625,5,0.2,59,0.36,164
5946,CA-2018-107986,1513,3,0,8,0.27,31
5947,CA-2018-108000,1501,1,0,5,0.5,10
5948,CA-2018-108035,619,5,0.2,19,0.19,102
5949,CA-2018-108035,833,2,0.2,49,0.13,390
5950,CA-2018-108070,1196,1,0.15,-6,-0.06,103
5951,CA-2018-108070,284,4,0,2,0.01,206
5952,CA-2018-108091,1143,4,0,6,0.26,23
5953,CA-2018-108112,872,4,0.2,55,0.25,220
5954,CA-2018-108112,1535,4,0.2,0,0.0,339
5955,CA-2018-108287,1124,9,0.2,1,0.11,13
5956,CA-2018-108294,894,3,0,16,0.45,35
5957,CA-2018-108322,1061,3,0.2,1,0.31,2
5958,CA-2018-108322,22,8,0.2,6,0.26,24
5959,CA-2018-108329,1175,4,0.2,44,0.1,445
5960,CA-2018-108441,135,3,0.2,4,0.33,13
5961,CA-2018-108441,1574,4,0,9,0.49,19
5962,CA-2018-108441,351,3,0,17,0.26,64
5963,CA-2018-108441,1378,4,0.1,143,0.17,858
5964,CA-2018-108539,1315,2,0.2,3,0.34,9
5965,CA-2018-108539,238,3,0.2,4,0.36,11
5966,CA-2018-108539,100,4,0,210,0.29,726
5967,CA-2018-108553,1582,2,0,35,0.29,122
5968,CA-2018-108553,72,7,0,37,0.3,123
5969,CA-2018-108560,721,2,0.2,8,0.34,23
5970,CA-2018-108560,1090,2,0,11,0.21,50
5971,CA-2018-108560,728,2,0,99,0.5,198
5972,CA-2018-108560,532,8,0,385,0.49,786
5973,CA-2018-108574,1492,10,0.2,27,0.34,80
5974,CA-2018-108574,1106,7,0.2,-29,-0.23,129
5975,CA-2018-108574,1007,9,0,201,0.18,1116
5976,CA-2018-108749,1812,7,0,22,0.48,45
5977,CA-2018-108749,124,3,0,23,0.5,46
5978,CA-2018-108756,1079,3,0,14,0.43,32
5979,CA-2018-108791,1563,1,0,4,0.27,15
5980,CA-2018-108791,1178,8,0,136,0.25,544
5981,CA-2018-108854,1261,1,0.2,8,0.38,22
5982,CA-2018-108854,1384,1,0,11,0.26,43
5983,CA-2018-108854,1497,4,0,40,0.46,88
5984,CA-2018-108854,1609,3,0.2,34,0.38,90
5985,CA-2018-108910,875,3,0.2,24,0.24,103
5986,CA-2018-108931,1779,2,0,4,0.45,9
5987,CA-2018-108931,1786,2,0,6,0.49,12
5988,CA-2018-109085,56,5,0.7,-5,-0.83,6
5989,CA-2018-109085,673,2,0.2,8,0.28,30
5990,CA-2018-109085,1611,1,0.4,-12,-0.2,58
5991,CA-2018-109085,1386,5,0.4,-106,-0.23,456
5992,CA-2018-109085,743,5,0.3,-13,-0.01,899
5993,CA-2018-109099,1684,1,0,20,0.49,41
5994,CA-2018-109183,1225,2,0.5,-273,-0.42,649
5995,CA-2018-109211,374,1,0,8,0.5,17
5996,CA-2018-109393,1432,3,0.15,5,0.01,436
5997,CA-2018-109589,1076,4,0,28,0.39,71
5998,CA-2018-109701,17,6,0.2,3,0.35,9
5999,CA-2018-109701,1306,6,0,5,0.5,10
6000,CA-2018-109701,1655,2,0,5,0.49,11
6001,CA-2018-109701,1426,2,0.2,23,0.33,69
6002,CA-2018-109701,633,3,0,22,0.28,79
6003,CA-2018-109715,1715,2,0.2,5,0.31,16
6004,CA-2018-109750,1492,3,0,14,0.47,30
6005,CA-2018-109757,1633,2,0.7,-3,-0.7,4
6006,CA-2018-109757,521,4,0.2,1,0.08,8
6007,CA-2018-109757,1531,4,0.2,4,0.33,12
6008,CA-2018-109757,708,5,0.7,-20,-0.8,26
6009,CA-2018-109778,474,2,0.2,1,0.31,3
6010,CA-2018-109946,1140,5,0.2,2,0.13,17
6011,CA-2018-109960,538,3,0,7,0.47,15
6012,CA-2018-109960,900,4,0,16,0.46,34
6013,CA-2018-109960,325,5,0,12,0.36,35
6014,CA-2018-109960,1069,6,0,42,0.4,105
6015,CA-2018-110198,201,2,0.2,1,0.33,5
6016,CA-2018-110198,387,3,0.2,-16,-0.05,314
6017,CA-2018-110212,1064,5,0,18,0.37,49
6018,CA-2018-110310,257,3,0.7,-4,-0.7,6
6019,CA-2018-110310,1360,3,0.2,1,0.09,7
6020,CA-2018-110310,538,7,0.2,21,0.36,57
6021,CA-2018-110373,1304,3,0.2,2,0.31,7
6022,CA-2018-110373,1488,2,0.2,2,0.07,27
6023,CA-2018-110380,1259,3,0,2,0.27,7
6024,CA-2018-110429,1070,3,0.7,-8,-0.67,12
6025,CA-2018-110443,1812,8,0,25,0.48,52
6026,CA-2018-110443,1609,5,0.2,57,0.38,151
6027,CA-2018-110443,21,1,0.2,104,0.1,1040
6028,CA-2018-110478,126,4,0,3,0.29,9
6029,CA-2018-110478,1626,1,0,7,0.46,15
6030,CA-2018-110625,499,2,0,10,0.36,27
6031,CA-2018-110821,1381,2,0.2,-25,-0.21,118
6032,CA-2018-110821,1017,3,0.2,-13,-0.11,119
6033,CA-2018-110842,287,1,0,3,0.26,11
6034,CA-2018-110842,1804,3,0,9,0.48,19
6035,CA-2018-110842,901,5,0.2,40,0.33,122
6036,CA-2018-110884,24,6,0.2,9,0.35,26
6037,CA-2018-110884,179,3,0,42,0.46,92
6038,CA-2018-110905,1119,3,0,7,0.48,14
6039,CA-2018-110905,24,3,0,8,0.48,16
6040,CA-2018-110905,39,2,0,7,0.3,24
6041,CA-2018-110905,1768,5,0,12,0.47,25
6042,CA-2018-110905,814,3,0,15,0.43,34
6043,CA-2018-110905,920,6,0,7,0.06,113
6044,CA-2018-110905,659,3,0,17,0.06,286
6045,CA-2018-110905,1005,5,0,53,0.18,297
6046,CA-2018-110926,1216,7,0,13,0.5,25
6047,CA-2018-110940,889,4,0.2,15,0.13,122
6048,CA-2018-111178,1147,5,0.2,2,0.09,20
6049,CA-2018-111220,290,2,0.8,-15,-2.7,6
6050,CA-2018-111220,109,4,0.2,6,0.35,16
6051,CA-2018-111220,283,5,0.2,-44,-0.19,236
6052,CA-2018-111262,1813,3,0.2,5,0.35,16
6053,CA-2018-111262,916,2,0.2,-3,-0.11,24
6054,CA-2018-111262,1003,2,0.2,-3,-0.13,26
6055,CA-2018-111269,1146,5,0.2,2,0.08,24
6056,CA-2018-111269,1033,6,0.2,108,0.23,480
6057,CA-2018-111332,1507,3,0,3,0.47,7
6058,CA-2018-111332,331,10,0,7,0.33,22
6059,CA-2018-111332,324,4,0,8,0.32,26
6060,CA-2018-111332,346,3,0,36,0.27,132
6061,CA-2018-111332,644,4,0,162,0.23,705
6062,CA-2018-111374,69,4,0.7,-4,-0.77,5
6063,CA-2018-111388,762,3,0.2,-3,-0.01,216
6064,CA-2018-111556,1765,7,0,22,0.48,47
6065,CA-2018-111556,359,3,0,19,0.28,69
6066,CA-2018-111556,1429,2,0.2,-25,-0.14,184
6067,CA-2018-111556,1393,3,0,328,0.26,1260
6068,CA-2018-111577,781,7,0.2,112,0.36,308
6069,CA-2018-111591,1527,7,0,0,0.03,13
6070,CA-2018-111591,572,3,0,6,0.29,22
6071,CA-2018-111591,395,6,0.2,10,0.34,31
6072,CA-2018-111591,648,4,0,7,0.02,359
6073,CA-2018-111647,1118,4,0.2,63,0.38,168
6074,CA-2018-111689,999,3,0.2,23,0.34,68
6075,CA-2018-111689,1372,5,0.1,262,0.21,1243
6076,CA-2018-111717,831,3,0.3,-48,-0.2,239
6077,CA-2018-111738,1048,3,0,3,0.34,9
6078,CA-2018-111738,703,8,0.2,683,0.34,2022
6079,CA-2018-111759,538,2,0,24,0.46,53
6080,CA-2018-111808,1257,5,0,5,0.48,11
6081,CA-2018-111815,1032,2,0,43,0.43,100
6082,CA-2018-111815,751,1,0,47,0.26,181
6083,CA-2018-112004,259,5,0.7,-6,-0.73,9
6084,CA-2018-112004,461,2,0.2,-43,-0.23,191
6085,CA-2018-112039,1249,3,0.2,47,0.1,470
6086,CA-2018-112172,1289,3,0,1,0.05,14
6087,CA-2018-112333,336,5,0,10,0.25,42
6088,CA-2018-112333,1550,4,0,622,0.24,2592
6089,CA-2018-112431,1160,2,0,2,0.27,6
6090,CA-2018-112431,1406,12,0,131,0.3,436
6091,CA-2018-112473,934,3,0.2,-11,-0.23,50
6092,CA-2018-112487,45,2,0.7,-3,-0.83,3
6093,CA-2018-112515,260,3,0.2,4,0.33,11
6094,CA-2018-112515,57,3,0.2,4,0.36,12
6095,CA-2018-112515,225,5,0,7,0.49,14
6096,CA-2018-112515,699,2,0.2,9,0.35,26
6097,CA-2018-112515,781,3,0,81,0.49,165
6098,CA-2018-112515,1098,2,0,65,0.25,262
6099,CA-2018-112515,735,3,0,78,0.06,1293
6100,CA-2018-112529,1258,4,0.2,9,0.28,32
6101,CA-2018-112529,380,6,0.3,-72,-0.1,718
6102,CA-2018-112536,246,1,0.8,-3,-1.65,2
6103,CA-2018-112536,57,7,0.8,-11,-1.55,7
6104,CA-2018-112536,1288,2,0.2,1,0.08,9
6105,CA-2018-112725,1154,3,0,2,0.27,9
6106,CA-2018-112725,474,7,0,6,0.45,13
6107,CA-2018-112725,1181,1,0.2,-14,-0.11,121
6108,CA-2018-112753,1725,6,0,19,0.49,39
6109,CA-2018-112753,379,9,0.15,76,0.08,918
6110,CA-2018-112774,868,1,0.2,6,0.18,35
6111,CA-2018-112809,900,4,0.8,-11,-1.7,7
6112,CA-2018-112809,43,5,0.8,-33,-1.55,21
6113,CA-2018-112809,1388,3,0.2,13,0.06,200
6114,CA-2018-112844,991,4,0,12,0.28,44
6115,CA-2018-112844,505,3,0,31,0.2,155
6116,CA-2018-112865,963,3,0.2,-1,-0.03,36
6117,CA-2018-112900,707,8,0,220,0.46,478
6118,CA-2018-112956,492,2,0,9,0.34,25
6119,CA-2018-112956,1446,4,0,31,0.34,92
6120,CA-2018-112956,1678,5,0,133,0.48,277
6121,CA-2018-112984,1721,6,0.2,6,0.31,21
6122,CA-2018-113075,967,3,0.2,-7,-0.18,41
6123,CA-2018-113208,416,3,0,23,0.38,61
6124,CA-2018-113278,276,2,0,0,0.04,3
6125,CA-2018-113278,1669,1,0,6,0.49,11
6126,CA-2018-113278,924,4,0,3,0.21,12
6127,CA-2018-113278,485,2,0,9,0.45,19
6128,CA-2018-113278,1503,2,0,5,0.28,19
6129,CA-2018-113278,1545,5,0,18,0.26,67
6130,CA-2018-113278,147,4,0,1,0.02,68
6131,CA-2018-113278,1096,4,0,70,0.44,160
6132,CA-2018-113355,440,5,0.2,25,0.11,220
6133,CA-2018-113355,529,3,0.3,-18,-0.06,317
6134,CA-2018-113418,653,11,0,767,0.45,1705
6135,CA-2018-113453,52,3,0.2,-4,-0.06,71
6136,CA-2018-113453,1100,2,0.4,-77,-0.23,330
6137,CA-2018-113460,756,3,0,44,0.16,273
6138,CA-2018-113474,1112,2,0,150,0.46,326
6139,CA-2018-113481,178,5,0.7,-13,-0.8,16
6140,CA-2018-113481,266,6,0.7,-21,-0.73,29
6141,CA-2018-113481,433,2,0.5,-28,-0.04,696
6142,CA-2018-113530,1124,2,0,1,0.29,4
6143,CA-2018-113530,1128,1,0,1,0.25,6
6144,CA-2018-113530,1406,1,0,11,0.3,36
6145,CA-2018-113530,1457,12,0.2,43,0.06,681
6146,CA-2018-113558,566,3,0.2,5,0.11,46
6147,CA-2018-113558,742,3,0.2,43,0.06,684
6148,CA-2018-113572,1065,4,0,3,0.32,8
6149,CA-2018-113670,1712,5,0,100,0.49,205
6150,CA-2018-113670,378,3,0.2,6,0.01,510
6151,CA-2018-113705,177,2,0,4,0.46,8
6152,CA-2018-113705,130,4,0,8,0.46,18
6153,CA-2018-113705,691,2,0,9,0.5,18
6154,CA-2018-113705,1240,5,0,56,0.27,206
6155,CA-2018-113705,365,2,0,58,0.2,292
6156,CA-2018-113705,420,3,0,10,0.03,333
6157,CA-2018-113873,584,4,0.2,6,0.1,62
6158,CA-2018-113873,390,3,0.32,-27,-0.13,206
6159,CA-2018-113908,1669,4,0,22,0.49,45
6160,CA-2018-113908,799,6,0,36,0.46,79
6161,CA-2018-113908,424,2,0.4,-115,-0.3,385
6162,CA-2018-114055,151,2,0,1,0.33,4
6163,CA-2018-114055,156,2,0,24,0.26,90
6164,CA-2018-114055,13,2,0,46,0.48,96
6165,CA-2018-114055,1708,6,0,302,0.48,629
6166,CA-2018-114216,1366,3,0.2,4,0.34,12
6167,CA-2018-114258,1176,4,0.2,55,0.11,493
6168,CA-2018-114370,1439,2,0.2,5,0.1,50
6169,CA-2018-114412,1764,3,0.2,5,0.35,16
6170,CA-2018-114440,1532,3,0,9,0.46,19
6171,CA-2018-114524,1459,13,0.8,-23,-1.7,13
6172,CA-2018-114552,549,3,0.2,4,0.28,15
6173,CA-2018-114636,1703,5,0.2,67,0.35,192
6174,CA-2018-114804,1248,1,0.2,5,0.09,53
6175,CA-2018-115070,57,3,0.7,-3,-0.7,4
6176,CA-2018-115070,1494,5,0.2,2,0.15,12
6177,CA-2018-115105,170,1,0.2,30,0.13,241
6178,CA-2018-115119,437,1,0.4,-13,-0.22,62
6179,CA-2018-115119,1311,7,0.7,-65,-0.8,81
6180,CA-2018-115154,278,2,0,80,0.09,893
6181,CA-2018-115175,1682,5,0,115,0.47,245
6182,CA-2018-115322,1239,3,0,13,0.29,44
6183,CA-2018-115364,588,12,0,2,0.02,84
6184,CA-2018-115427,414,2,0.2,5,0.33,14
6185,CA-2018-115427,679,2,0.2,6,0.31,21
6186,CA-2018-115448,622,5,0.2,14,0.16,89
6187,CA-2018-115546,1667,2,0,6,0.26,23
